Reference, Date, Value
USD-SOFRPRECMP-3M,2018-01-31,0.015507621493991923
USD-SOFRPRECMP-3M,2018-02-01,0.015703562793349366
USD-SOFRPRECMP-3M,2018-02-02,0.015731600918017372
USD-SOFRPRECMP-3M,2018-02-05,0.01576361377750235
USD-SOFRPRECMP-3M,2018-02-06,0.015796351160668864
USD-SOFRPRECMP-3M,2018-02-07,0.015841468841594094
USD-SOFRPRECMP-3M,2018-02-08,0.016009611731917044
USD-SOFRPRECMP-3M,2018-02-09,0.016041357024000114
USD-SOFRPRECMP-3M,2018-02-12,0.01607382107083167
USD-SOFRPRECMP-3M,2018-02-13,0.01612458195832411
USD-SOFRPRECMP-3M,2018-02-14,0.016171959286710846
USD-SOFRPRECMP-3M,2018-02-15,0.016349259164603502
USD-SOFRPRECMP-3M,2018-02-16,0.016349259164603502
USD-SOFRPRECMP-3M,2018-02-19,0.01638178714150101
USD-SOFRPRECMP-3M,2018-02-20,0.01642352701311758
USD-SOFRPRECMP-3M,2018-02-21,0.016459626722520923
USD-SOFRPRECMP-3M,2018-02-22,0.01660828936334805
USD-SOFRPRECMP-3M,2018-02-23,0.016642925803736868
USD-SOFRPRECMP-3M,2018-02-26,0.016690154476393975
USD-SOFRPRECMP-3M,2018-02-27,0.016735999598643754
USD-SOFRPRECMP-3M,2018-02-28,0.016808317887824834
USD-SOFRPRECMP-3M,2018-03-01,0.016898633909034805
USD-SOFRPRECMP-3M,2018-03-02,0.016934656957487682
USD-SOFRPRECMP-3M,2018-03-05,0.016969588728307086
USD-SOFRPRECMP-3M,2018-03-06,0.017003429191475284
USD-SOFRPRECMP-3M,2018-03-07,0.01702841831804769
USD-SOFRPRECMP-3M,2018-03-08,0.01711149514799516
USD-SOFRPRECMP-3M,2018-03-09,0.017137695140431612
USD-SOFRPRECMP-3M,2018-03-12,0.01716935368446748
USD-SOFRPRECMP-3M,2018-03-13,0.01722066275832582
USD-SOFRPRECMP-3M,2018-03-14,0.01730302144787596
USD-SOFRPRECMP-3M,2018-03-15,0.01739859900343967
USD-SOFRPRECMP-3M,2018-03-16,0.01744226878676046
USD-SOFRPRECMP-3M,2018-03-19,0.017484847298569837
USD-SOFRPRECMP-3M,2018-03-20,0.01752851805229786
USD-SOFRPRECMP-3M,2018-03-21,0.017592606032567282
USD-SOFRPRECMP-3M,2018-03-22,0.017626771409893025
USD-SOFRPRECMP-3M,2018-03-23,0.01764751562863579
USD-SOFRPRECMP-3M,2018-03-26,0.01766716814464512
USD-SOFRPRECMP-3M,2018-03-27,0.01769009619462981
USD-SOFRPRECMP-3M,2018-03-28,0.017818277314002283
USD-SOFRPRECMP-3M,2018-03-29,0.017861520280206822
USD-SOFRPRECMP-3M,2018-04-03,0.01786572842143417
USD-SOFRPRECMP-3M,2018-04-04,0.01789001224460188
USD-SOFRPRECMP-3M,2018-04-05,0.017949612562409085
USD-SOFRPRECMP-3M,2018-04-06,0.017965066230620556
USD-SOFRPRECMP-3M,2018-04-09,0.017980519958929006
USD-SOFRPRECMP-3M,2018-04-10,0.017994869901320286
USD-SOFRPRECMP-3M,2018-04-11,0.01801363529399477
USD-SOFRPRECMP-3M,2018-04-12,0.0180732376148564
USD-SOFRPRECMP-3M,2018-04-13,0.018093107223911633
USD-SOFRPRECMP-3M,2018-04-16,0.018110769191826203
USD-SOFRPRECMP-3M,2018-04-17,0.018127327364935764
USD-SOFRPRECMP-3M,2018-04-18,0.018146093383076517
USD-SOFRPRECMP-3M,2018-04-19,0.018199074989702836
USD-SOFRPRECMP-3M,2018-04-20,0.018217841362271288
USD-SOFRPRECMP-3M,2018-04-23,0.0182388156365904
USD-SOFRPRECMP-3M,2018-04-24,0.018256478276600315
USD-SOFRPRECMP-3M,2018-04-25,0.018276348829400848
USD-SOFRPRECMP-3M,2018-04-26,0.018335394921291274
USD-SOFRPRECMP-3M,2018-04-27,0.018352866857244084
USD-SOFRPRECMP-3M,2018-04-30,0.018365970871086806
USD-SOFRPRECMP-3M,2018-05-01,0.018383442952635325
USD-SOFRPRECMP-3M,2018-05-02,0.018402715849642835
USD-SOFRPRECMP-3M,2018-05-03,0.018459879743333105
USD-SOFRPRECMP-3M,2018-05-04,0.018477352256792652
USD-SOFRPRECMP-3M,2018-05-08,0.018498100958734446
USD-SOFRPRECMP-3M,2018-05-09,0.018528840904067107
USD-SOFRPRECMP-3M,2018-05-10,0.01857344681101523
USD-SOFRPRECMP-3M,2018-05-11,0.018593103940080586
USD-SOFRPRECMP-3M,2018-05-14,0.01861385321256512
USD-SOFRPRECMP-3M,2018-05-15,0.018640062987359107
USD-SOFRPRECMP-3M,2018-05-16,0.01866672882180796
