Reference	Date	Value
EUR-LIBOR-6M	2019-04-05	-0.0030971
EUR-LIBOR-6M	2019-04-04	-0.0030871
EUR-LIBOR-6M	2019-04-03	-0.00307
EUR-LIBOR-6M	2019-04-02	-0.00307
EUR-LIBOR-6M	2019-04-01	-0.0030557
EUR-LIBOR-6M	2019-03-29	-0.0030557
EUR-LIBOR-6M	2019-03-28	-0.0030429
EUR-LIBOR-6M	2019-03-27	-0.0029886
EUR-LIBOR-6M	2019-03-26	-0.0029871
EUR-LIBOR-6M	2019-03-25	-0.00297
EUR-LIBOR-6M	2019-03-22	-0.0029714
EUR-LIBOR-6M	2019-03-21	-0.0029786
EUR-LIBOR-6M	2019-03-20	-0.0029714
EUR-LIBOR-6M	2019-03-19	-0.0029643
EUR-LIBOR-6M	2019-03-18	-0.0029871
EUR-LIBOR-6M	2019-03-15	-0.0029771
EUR-LIBOR-6M	2019-03-14	-0.0029786
EUR-LIBOR-6M	2019-03-13	-0.0029843
EUR-LIBOR-6M	2019-03-12	-0.0029814
EUR-LIBOR-6M	2019-03-11	-0.00298
EUR-LIBOR-6M	2019-03-08	-0.0029443
EUR-LIBOR-6M	2019-03-07	-0.00296
EUR-LIBOR-6M	2019-03-06	-0.0029929
EUR-LIBOR-6M	2019-03-05	-0.0029543
EUR-LIBOR-6M	2019-03-04	-0.00297
EUR-LIBOR-6M	2019-03-01	-0.0029771
EUR-LIBOR-6M	2019-02-28	-0.0029629
EUR-LIBOR-6M	2019-02-27	-0.00298
EUR-LIBOR-6M	2019-02-26	-0.0029529
EUR-LIBOR-6M	2019-02-25	-0.0029529
EUR-LIBOR-6M	2019-02-22	-0.00292
EUR-LIBOR-6M	2019-02-21	-0.00294
EUR-LIBOR-6M	2019-02-20	-0.0029129
EUR-LIBOR-6M	2019-02-19	-0.0029086
EUR-LIBOR-6M	2019-02-18	-0.0028814
EUR-LIBOR-6M	2019-02-15	-0.0029029
EUR-LIBOR-6M	2019-02-14	-0.0029414
EUR-LIBOR-6M	2019-02-13	-0.00297
EUR-LIBOR-6M	2019-02-12	-0.0029686
EUR-LIBOR-6M	2019-02-11	-0.0029614
EUR-LIBOR-6M	2019-02-08	-0.0029586
EUR-LIBOR-6M	2019-02-07	-0.0029557
EUR-LIBOR-6M	2019-02-06	-0.0029914
EUR-LIBOR-6M	2019-02-05	-0.0029829
EUR-LIBOR-6M	2019-02-04	-0.0029629
EUR-LIBOR-6M	2019-02-01	-0.0029629
EUR-LIBOR-6M	2019-01-31	-0.0029229
EUR-LIBOR-6M	2019-01-30	-0.0029229
EUR-LIBOR-6M	2019-01-29	-0.0029243
EUR-LIBOR-6M	2019-01-28	-0.0028771
EUR-LIBOR-6M	2019-01-25	-0.0029129
EUR-LIBOR-6M	2019-01-24	-0.0029
EUR-LIBOR-6M	2019-01-23	-0.0029343
EUR-LIBOR-6M	2019-01-22	-0.0029357
EUR-LIBOR-6M	2019-01-21	-0.0029529
EUR-LIBOR-6M	2019-01-18	-0.00296
EUR-LIBOR-6M	2019-01-17	-0.0029714
EUR-LIBOR-6M	2019-01-16	-0.0029829
EUR-LIBOR-6M	2019-01-15	-0.0029643
EUR-LIBOR-6M	2019-01-14	-0.00296
EUR-LIBOR-6M	2019-01-11	-0.0029686
EUR-LIBOR-6M	2019-01-10	-0.0029657
EUR-LIBOR-6M	2019-01-09	-0.0029971
EUR-LIBOR-6M	2019-01-08	-0.0029714
EUR-LIBOR-6M	2019-01-07	-0.0030029
EUR-LIBOR-6M	2019-01-04	-0.0029857
EUR-LIBOR-6M	2019-01-03	-0.0030143
EUR-LIBOR-6M	2019-01-02	-0.0030386
EUR-LIBOR-6M	2018-12-31	-0.0030329
EUR-LIBOR-6M	2018-12-28	-0.0030829
EUR-LIBOR-6M	2018-12-27	-0.0030843
EUR-LIBOR-6M	2018-12-24	-0.0030871
EUR-LIBOR-6M	2018-12-21	-0.0030857
EUR-LIBOR-6M	2018-12-20	-0.00315
EUR-LIBOR-6M	2018-12-19	-0.0031743
EUR-LIBOR-6M	2018-12-18	-0.0031514
EUR-LIBOR-6M	2018-12-17	-0.0032343
EUR-LIBOR-6M	2018-12-14	-0.0032486
EUR-LIBOR-6M	2018-12-13	-0.0032329
EUR-LIBOR-6M	2018-12-12	-0.0032429
EUR-LIBOR-6M	2018-12-11	-0.0032529
EUR-LIBOR-6M	2018-12-10	-0.0032671
EUR-LIBOR-6M	2018-12-07	-0.0032686
EUR-LIBOR-6M	2018-12-06	-0.00326
EUR-LIBOR-6M	2018-12-05	-0.0032671
EUR-LIBOR-6M	2018-12-04	-0.0032814
EUR-LIBOR-6M	2018-12-03	-0.0032786
EUR-LIBOR-6M	2018-11-30	-0.00329
EUR-LIBOR-6M	2018-11-29	-0.0032771
EUR-LIBOR-6M	2018-11-28	-0.0032586
EUR-LIBOR-6M	2018-11-27	-0.0032714
EUR-LIBOR-6M	2018-11-26	-0.0032857
EUR-LIBOR-6M	2018-11-23	-0.0032886
EUR-LIBOR-6M	2018-11-22	-0.0032914
EUR-LIBOR-6M	2018-11-21	-0.0032871
EUR-LIBOR-6M	2018-11-20	-0.00329
EUR-LIBOR-6M	2018-11-19	-0.0033329
EUR-LIBOR-6M	2018-11-16	-0.0033357
EUR-LIBOR-6M	2018-11-15	-0.0033286
EUR-LIBOR-6M	2018-11-14	-0.0032886
EUR-LIBOR-6M	2018-11-13	-0.0032886
EUR-LIBOR-6M	2018-11-12	-0.0033086
EUR-LIBOR-6M	2018-11-09	-0.0032971
EUR-LIBOR-6M	2018-11-08	-0.00325
EUR-LIBOR-6M	2018-11-07	-0.0032614
EUR-LIBOR-6M	2018-11-06	-0.0032643
EUR-LIBOR-6M	2018-11-05	-0.0032571
EUR-LIBOR-6M	2018-11-02	-0.0032557
EUR-LIBOR-6M	2018-11-01	-0.0032714
EUR-LIBOR-6M	2018-10-31	-0.0032571
EUR-LIBOR-6M	2018-10-30	-0.0032457
EUR-LIBOR-6M	2018-10-29	-0.0032514
EUR-LIBOR-6M	2018-10-26	-0.0032657
EUR-LIBOR-6M	2018-10-25	-0.00323
EUR-LIBOR-6M	2018-10-24	-0.0032257
EUR-LIBOR-6M	2018-10-23	-0.0032443
EUR-LIBOR-6M	2018-10-22	-0.0032486
EUR-LIBOR-6M	2018-10-19	-0.00325
EUR-LIBOR-6M	2018-10-18	-0.0032643
EUR-LIBOR-6M	2018-10-17	-0.0032514
EUR-LIBOR-6M	2018-10-16	-0.0032414
EUR-LIBOR-6M	2018-10-15	-0.0032286
EUR-LIBOR-6M	2018-10-12	-0.00322
EUR-LIBOR-6M	2018-10-11	-0.0031814
EUR-LIBOR-6M	2018-10-10	-0.00312
EUR-LIBOR-6M	2018-10-09	-0.0031186
EUR-LIBOR-6M	2018-10-08	-0.00313
EUR-LIBOR-6M	2018-10-05	-0.0031343
EUR-LIBOR-6M	2018-10-04	-0.0031243
EUR-LIBOR-6M	2018-10-03	-0.00313
EUR-LIBOR-6M	2018-10-02	-0.0030971
EUR-LIBOR-6M	2018-10-01	-0.0031243
